corpus_item_id,title_candidate,author_candidate,filename,path_norm,ext,mime_or_ext,size_bytes,size_mb,topdir,folder,source_solemon_crawl,source_recoll_manifest,dedupe_key,duplicate_group_size,is_duplicate_candidate,corpus_class_preliminary,evidence_grade,verification_status,claim_use_allowed,notes
DOC_3cbaf0110838,Ontology and the Semantic Web,,Ontology and the Semantic Web.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/Ontology and the Semantic Web.pdf,.pdf,.pdf,1980384,1.89,AMBIJAT2GDRIVE,resources,True,False,ontology and the semantic web.pdf|1980384,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_004a9b193d6b,Opinion _ What’s America’s Winning Hand if Russia Plays the China Card_ - The New York Times,,Opinion _ What’s America’s Winning Hand if Russia Plays the China Card_ - The New York Times.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/Opinion _ What’s America’s Winning Hand if Russia Plays the China Card_ - The New York Times.pdf,.pdf,.pdf,103752,0.1,AMBIJAT2GDRIVE,resources,True,False,opinion _ what’s america’s winning hand if russia plays the china card_ - the new york times.pdf|103752,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_4b483df9d381,philipstone,,philipstone.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/philipstone.pdf,.pdf,.pdf,1292056,1.23,AMBIJAT2GDRIVE,resources,True,False,philipstone.pdf|1292056,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_99dd6cece154,Qualitative Data Analysis A Methods Sourcebook,,Qualitative Data Analysis A Methods Sourcebook.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/Qualitative Data Analysis A Methods Sourcebook.pdf,.pdf,.pdf,10179539,9.71,AMBIJAT2GDRIVE,resources,True,False,qualitative data analysis a methods sourcebook.pdf|10179539,2,True,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b4d5917a4413,Reflexive Methodology New Vistas for Qualitative Research,,Reflexive Methodology New Vistas for Qualitative Research.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/Reflexive Methodology New Vistas for Qualitative Research.pdf,.pdf,.pdf,32014786,30.53,AMBIJAT2GDRIVE,resources,True,False,reflexive methodology new vistas for qualitative research.pdf|32014786,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_006395a80f4b,singer data in IR,,singer data in IR.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/singer data in IR.pdf,.pdf,.pdf,1282519,1.22,AMBIJAT2GDRIVE,resources,True,False,singer data in ir.pdf|1282519,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b68155ad1a1c,The SAGE Handbook of Qualitative Research,,The SAGE Handbook of Qualitative Research.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/The SAGE Handbook of Qualitative Research.pdf,.pdf,.pdf,9887303,9.43,AMBIJAT2GDRIVE,resources,True,False,the sage handbook of qualitative research.pdf|9887303,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_1f02895e0d65,twitter_ethic1,,twitter_ethic1.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/twitter_ethic1.pdf,.pdf,.pdf,339152,0.32,AMBIJAT2GDRIVE,resources,True,False,twitter_ethic1.pdf|339152,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_72a2149fa1bb,twitter_ethic2,,twitter_ethic2.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/twitter_ethic2.pdf,.pdf,.pdf,261236,0.25,AMBIJAT2GDRIVE,resources,True,False,twitter_ethic2.pdf|261236,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ca787a79ac86,twitter_ethic4,,twitter_ethic4.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/twitter_ethic4.pdf,.pdf,.pdf,469913,0.45,AMBIJAT2GDRIVE,resources,True,False,twitter_ethic4.pdf|469913,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_49983f81a3f5,09672550110103082,,09672550110103082.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/09672550110103082.pdf,.pdf,.pdf,245303,0.23,AMBIJAT2GDRIVE,resources,True,False,09672550110103082.pdf|245303,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ff45fa10bd62,article_decarte_AI,,article_decarte_AI.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/article_decarte_AI.pdf,.pdf,.pdf,1091677,1.04,AMBIJAT2GDRIVE,resources,True,False,article_decarte_ai.pdf|1091677,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_e84d8d12a4fb,aspects,,aspects.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/aspects.pdf,.pdf,.pdf,376440,0.36,AMBIJAT2GDRIVE,resources,True,False,aspects.pdf|376440,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f98be14413fb,CBO9781139626538.013,,CBO9781139626538.013.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/CBO9781139626538.013.pdf,.pdf,.pdf,152756,0.15,AMBIJAT2GDRIVE,resources,True,False,cbo9781139626538.013.pdf|152756,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_d13e2e26d27a,CMT Final report,,CMT Final report.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/CMT Final report.pdf,.pdf,.pdf,2759200,2.63,AMBIJAT2GDRIVE,resources,True,False,cmt final report.pdf|2759200,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f0de5565dbf5,Descartes_Among_the_Robots_Computer_Science_and_th,,Descartes_Among_the_Robots_Computer_Science_and_th.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/Descartes_Among_the_Robots_Computer_Science_and_th.pdf,.pdf,.pdf,276709,0.26,AMBIJAT2GDRIVE,resources,True,False,descartes_among_the_robots_computer_science_and_th.pdf|276709,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7fee65592257,descartes_methods,,descartes_methods.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/descartes_methods.pdf,.pdf,.pdf,11501,0.01,AMBIJAT2GDRIVE,resources,True,False,descartes_methods.pdf|11501,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9763ce6c60b1,Descartes’ Method (Stanford Encyclopedia of Philosophy),,Descartes’ Method (Stanford Encyclopedia of Philosophy).pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/Descartes’ Method (Stanford Encyclopedia of Philosophy).pdf,.pdf,.pdf,1855846,1.77,AMBIJAT2GDRIVE,resources,True,False,descartes’ method (stanford encyclopedia of philosophy).pdf|1855846,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_d5bcc878cdea,DTIC_AD0769836,,DTIC_AD0769836.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/DTIC_AD0769836.pdf,.pdf,.pdf,7221713,6.89,AMBIJAT2GDRIVE,resources,True,False,dtic_ad0769836.pdf|7221713,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b8459de173b7,DTIC_ADA016989,,DTIC_ADA016989.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/DTIC_ADA016989.pdf,.pdf,.pdf,19671882,18.76,AMBIJAT2GDRIVE,resources,True,False,dtic_ada016989.pdf|19671882,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f7f62f5be741,eb005948,,eb005948.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/eb005948.pdf,.pdf,.pdf,1014205,0.97,AMBIJAT2GDRIVE,resources,True,False,eb005948.pdf|1014205,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c26cb8d7e4c5,economicreality,,economicreality.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/economicreality.pdf,.pdf,.pdf,613672,0.59,AMBIJAT2GDRIVE,resources,True,False,economicreality.pdf|613672,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9b5bd28ad981,halfbook_matpol,,halfbook_matpol.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/matpol/halfbook_matpol.pdf,.pdf,.pdf,7713479,7.36,AMBIJAT2GDRIVE,matpol,True,False,halfbook_matpol.pdf|7713479,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f773079d1776,halfbook,,halfbook.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/FEFU_LECTURES/resources/qir/halfbook.pdf,.pdf,.pdf,22409084,21.37,AMBIJAT2GDRIVE,qir,True,False,halfbook.pdf|22409084,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7a4b0729e5da,01636600260046271,,01636600260046271.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/01636600260046271.pdf,.pdf,.pdf,886156,0.85,AMBIJAT2GDRIVE,microgeopolitics,True,False,01636600260046271.pdf|886156,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_aee08a2243dd,09700161.2011.576098,,09700161.2011.576098.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/09700161.2011.576098.pdf,.pdf,.pdf,87906,0.08,AMBIJAT2GDRIVE,microgeopolitics,True,False,09700161.2011.576098.pdf|87906,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ffcca880d14b,14650045.2013.780033,,14650045.2013.780033.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/14650045.2013.780033.pdf,.pdf,.pdf,766502,0.73,AMBIJAT2GDRIVE,microgeopolitics,True,False,14650045.2013.780033.pdf|766502,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ddb523a9cd76,Ad-hoc peace or ad-hoc war_ micro-geopolitics of Central Asia and the Caucasus,,Ad-hoc peace or ad-hoc war_ micro-geopolitics of Central Asia and the Caucasus.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/Ad-hoc peace or ad-hoc war_ micro-geopolitics of Central Asia and the Caucasus.pdf,.pdf,.pdf,393142,0.37,AMBIJAT2GDRIVE,microgeopolitics,True,False,ad-hoc peace or ad-hoc war_ micro-geopolitics of central asia and the caucasus.pdf|393142,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7d542d2c647d,Fear Critical Geopolitics and Everyday Life,,Fear Critical Geopolitics and Everyday Life.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/Fear Critical Geopolitics and Everyday Life.pdf,.pdf,.pdf,1587027,1.51,AMBIJAT2GDRIVE,microgeopolitics,True,False,fear critical geopolitics and everyday life.pdf|1587027,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ce120ac4693b,Geopolitics of the Knowledge-Based Economy,,Geopolitics of the Knowledge-Based Economy.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/Geopolitics of the Knowledge-Based Economy.pdf,.pdf,.pdf,1156206,1.1,AMBIJAT2GDRIVE,microgeopolitics,True,False,geopolitics of the knowledge-based economy.pdf|1156206,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_5747d0c5f4d9,"India, Pakistan may stumble into large-scale war warns US intel report",,"India, Pakistan may stumble into large-scale war warns US intel report.pdf","SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/India, Pakistan may stumble into large-scale war warns US intel report.pdf",.pdf,.pdf,316745,0.3,AMBIJAT2GDRIVE,microgeopolitics,True,False,"india, pakistan may stumble into large-scale war warns us intel report.pdf|316745",1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_16849baaba67,loughlin,,loughlin.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/loughlin.pdf,.pdf,.pdf,1530534,1.46,AMBIJAT2GDRIVE,microgeopolitics,True,False,loughlin.pdf|1530534,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c5c0841bed7b,"Pandemic pushes 32 million Indians out of middle class, says Pew Research _ Reuters",,"Pandemic pushes 32 million Indians out of middle class, says Pew Research _ Reuters.pdf","SOURCE_ARCHIVE/AMBIJAT2GDRIVE/2021/SASC/microgeopolitics/Pandemic pushes 32 million Indians out of middle class, says Pew Research _ Reuters.pdf",.pdf,.pdf,57766,0.06,AMBIJAT2GDRIVE,microgeopolitics,True,False,"pandemic pushes 32 million indians out of middle class, says pew research _ reuters.pdf|57766",1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b4fc71cac7a4,Afghanistan- Washingtons Secret War by Phillip Bonosky,,Afghanistan- Washingtons Secret War by Phillip Bonosky.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/afgbooks/Afghanistan- Washingtons Secret War by Phillip Bonosky.pdf,.pdf,.pdf,6368992,6.07,AMBIJAT2GDRIVE,afgbooks,True,False,afghanistan- washingtons secret war by phillip bonosky.pdf|6368992,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6bb4a5d790da,Change and Challenge in the World Economy by Bela Balassa,,Change and Challenge in the World Economy by Bela Balassa.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Change and Challenge in the World Economy by Bela Balassa.pdf,.pdf,.pdf,45228752,43.13,AMBIJAT2GDRIVE,bookload,True,False,change and challenge in the world economy by bela balassa.pdf|45228752,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_58aa703eeb52,Enabling the Iranian Gas Export Options,,Enabling the Iranian Gas Export Options.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Enabling the Iranian Gas Export Options.pdf,.pdf,.pdf,3906359,3.73,AMBIJAT2GDRIVE,bookload,True,False,enabling the iranian gas export options.pdf|3906359,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_90af1235214b,"Graphs, Networks and Algorithms",,"Graphs, Networks and Algorithms.pdf","SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Graphs, Networks and Algorithms.pdf",.pdf,.pdf,3369917,3.21,AMBIJAT2GDRIVE,bookload,True,False,"graphs, networks and algorithms.pdf|3369917",1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_53dd88dfe90a,Handbook of Liquefied Natural Gas,,Handbook of Liquefied Natural Gas.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Handbook of Liquefied Natural Gas.pdf,.pdf,.pdf,48890098,46.63,AMBIJAT2GDRIVE,bookload,True,False,handbook of liquefied natural gas.pdf|48890098,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7f08a5d972cd,Lectures on the Calculus of Variations ,,Lectures on the Calculus of Variations .djvu,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Lectures on the Calculus of Variations .djvu,.djvu,.djvu,5407324,5.16,AMBIJAT2GDRIVE,bookload,True,False,lectures on the calculus of variations .djvu|5407324,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_3bf3491fae5b,Numerical Methods for Solving Partial Differential Equations,,Numerical Methods for Solving Partial Differential Equations.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Numerical Methods for Solving Partial Differential Equations.pdf,.pdf,.pdf,5761640,5.49,AMBIJAT2GDRIVE,bookload,True,False,numerical methods for solving partial differential equations.pdf|5761640,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8a4b1df1a208,Partial Differential Equations I Basic Theory,,Partial Differential Equations I Basic Theory.pdf,SOURCE_ARCHIVE/AMBIJAT2GDRIVE/ACADEMIC_RESOURCES/bookload/Partial Differential Equations I Basic Theory.pdf,.pdf,.pdf,4718675,4.5,AMBIJAT2GDRIVE,bookload,True,False,partial differential equations i basic theory.pdf|4718675,1,False,Peripheral,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
